idx,op,name,ne0,ne1,ne2,ne3,us
418,NORM,node_418,384,16384,1,1,188
419,CPY,bb.layers.1.blocks.1.norm1.weight (copy),384,1,1,1,6
420,MUL,node_420,384,16384,1,1,158
421,CPY,bb.layers.1.blocks.1.norm1.bias (copy),384,1,1,1,6
422,ADD,bb.layers.1.blocks.1.norm1,384,16384,1,1,158
423,RESHAPE,bb.layers.1.blocks.1.norm1 (reshaped),384,128,128,1,0
424,PAD,node_424,384,132,132,1,175
425,ROLL,node_425,384,132,132,1,328
426,RESHAPE, (reshaped),4608,11,12,11,0
427,PERMUTE, (reshaped) (permuted),4608,12,11,11,0
428,CONT, (reshaped) (permuted) (cont),4608,12,11,11,172
429,RESHAPE, (reshaped) (permuted) (cont) (reshaped),384,144,121,1,0
430,MUL_MAT,node_430,1152,144,121,1,1006
431,CPY,bb.layers.1.blocks.1.attn.qkv.bias (copy),1152,1,1,1,6
432,ADD,node_432,1152,144,121,1,488
433,RESHAPE, (reshaped),32,12,3,17424,0
434,PERMUTE, (reshaped) (permuted),32,12,17424,3,0
435,CONT, (reshaped) (permuted) (cont),32,12,17424,3,951
436,VIEW, (reshaped) (permuted) (cont) (view),32,12,17424,1,0
437,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,12,144,121,0
438,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,12,121,0
439,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,12,121,168
440,VIEW, (reshaped) (permuted) (cont) (view),32,12,17424,1,0
441,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,12,144,121,0
442,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,12,121,0
443,VIEW, (reshaped) (permuted) (cont) (view),32,12,17424,1,0
444,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,12,144,121,0
445,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,12,121,1
446,MUL_MAT,node_446,144,144,12,121,885
447,RESHAPE,swin_layer_128x128.attn_mask (reshaped),144,144,1,121,1
448,REPEAT,node_448,144,144,12,121,3706
449,GET_ROWS,node_449,12,20736,1,1,78
450,RESHAPE, (reshaped),12,144,144,1,0
451,PERMUTE, (reshaped) (permuted),144,144,12,1,0
452,CPY, (reshaped) (permuted) (copy),144,144,12,1,23
453,ADD,node_453,144,144,12,121,438
454,SOFT_MAX,node_454,144,144,12,121,2108
455,MUL_MAT,node_455,32,144,12,121,568
456,PERMUTE, (permuted),32,12,144,121,1
457,CONT, (permuted) (cont),32,12,144,121,324
458,RESHAPE, (permuted) (cont) (reshaped),384,144,121,1,1
459,MUL_MAT,node_459,384,144,121,1,444
460,CPY,bb.layers.1.blocks.1.attn.proj.bias (copy),384,1,1,1,8
461,ADD,bb.layers.1.blocks.1.attn,384,144,121,1,169
462,RESHAPE,bb.layers.1.blocks.1.attn (reshaped),4608,12,11,11,1
463,PERMUTE,bb.layers.1.blocks.1.attn (reshaped) (permuted),4608,11,12,11,0
464,CONT,bb.layers.1.blocks.1.attn (reshaped) (permuted) (cont),4608,11,12,11,172
465,RESHAPE,bb.layers.1.blocks.1.attn (reshaped) (permuted) (cont) (reshape,384,132,132,1,0
466,ROLL,node_466,384,132,132,1,328
467,RESHAPE, (reshaped),384,132,132,1,1
468,VIEW, (reshaped) (view),384,128,128,1,1
469,CONT, (reshaped) (view) (cont),384,128,128,1,163
470,RESHAPE, (reshaped) (view) (cont) (reshaped),384,16384,1,1,0
471,ADD, (reshaped) (view) (cont) (reshaped) (view),384,16384,1,1,232
472,NORM,node_472,384,16384,1,1,189
473,CPY,bb.layers.1.blocks.1.norm2.weight (copy),384,1,1,1,6
474,MUL,node_474,384,16384,1,1,159
475,CPY,bb.layers.1.blocks.1.norm2.bias (copy),384,1,1,1,6
476,ADD,bb.layers.1.blocks.1.norm2,384,16384,1,1,158
477,MUL_MAT,node_477,1536,16384,1,1,1172
478,CPY,bb.layers.1.blocks.1.mlp.fc1.bias (copy),1536,1,1,1,7
479,ADD,node_479,1536,16384,1,1,610
480,UNARY, (view),1536,16384,1,1,615
481,MUL_MAT,node_481,384,16384,1,1,1014
482,CPY,bb.layers.1.blocks.1.mlp.fc2.bias (copy),384,1,1,1,6
483,ADD,bb.layers.1.blocks.1.mlp,384,16384,1,1,157
484,ADD,bb.layers.1.blocks.1,384,16384,1,1,231
485,NORM,node_485,384,16384,1,1,190
486,CPY,bb.norm1.weight (copy),384,1,1,1,6
487,MUL,node_487,384,16384,1,1,157
488,CPY,bb.norm1.bias (copy),384,1,1,1,6
489,ADD,bb.norm1,384,16384,1,1,157
490,RESHAPE,bb.norm1 (reshaped),384,128,128,1,0
491,PERMUTE,bb.norm1 (reshaped) (permuted),128,128,384,1,0
492,CONT,bb.norm1 (reshaped) (permuted) (cont),128,128,384,1,159
493,RESHAPE,bb.layers.0.blocks.1 (reshaped),192,128,128,1,1
494,VIEW,bb.layers.0.blocks.1 (reshaped) (view),192,64,64,1,1
495,VIEW,bb.layers.0.blocks.1 (reshaped) (view),192,64,64,1,1
496,CONCAT,node_496,384,64,64,1,48
497,VIEW,bb.layers.0.blocks.1 (reshaped) (view),192,64,64,1,1
498,CONCAT,node_498,576,64,64,1,64
499,VIEW,bb.layers.0.blocks.1 (reshaped) (view),192,64,64,1,0
500,CONCAT,node_500,768,64,64,1,82
501,RESHAPE, (reshaped),768,4096,1,1,0
502,NORM,node_502,768,4096,1,1,103
503,CPY,bb.layers.0.downsample.norm.weight (copy),768,1,1,1,6
504,MUL,node_504,768,4096,1,1,82
505,CPY,bb.layers.0.downsample.norm.bias (copy),768,1,1,1,6
506,ADD,bb.layers.0.downsample.norm,768,4096,1,1,84
507,MUL_MAT,bb.layers.0.downsample,384,4096,1,1,200
508,NORM,node_508,384,4096,1,1,48
509,CPY,bb.layers.1.blocks.0.norm1.weight (copy),384,1,1,1,6
510,MUL,node_510,384,4096,1,1,45
511,CPY,bb.layers.1.blocks.0.norm1.bias (copy),384,1,1,1,7
512,ADD,bb.layers.1.blocks.0.norm1,384,4096,1,1,45
513,RESHAPE,bb.layers.1.blocks.0.norm1 (reshaped),384,64,64,1,1
514,PAD,node_514,384,72,72,1,54
515,RESHAPE, (reshaped),4608,6,12,6,1
516,PERMUTE, (reshaped) (permuted),4608,12,6,6,1
517,CONT, (reshaped) (permuted) (cont),4608,12,6,6,56
518,RESHAPE, (reshaped) (permuted) (cont) (reshaped),384,144,36,1,0
519,MUL_MAT,node_519,1152,144,36,1,316
520,CPY,bb.layers.1.blocks.0.attn.qkv.bias (copy),1152,1,1,1,6
521,ADD,node_521,1152,144,36,1,149
522,RESHAPE, (reshaped),32,12,3,5184,0
523,PERMUTE, (reshaped) (permuted),32,12,5184,3,0
524,CONT, (reshaped) (permuted) (cont),32,12,5184,3,288
525,VIEW, (reshaped) (permuted) (cont) (view),32,12,5184,1,0
526,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,12,144,36,0
527,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,12,36,1
528,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,12,36,56
529,VIEW, (reshaped) (permuted) (cont) (view),32,12,5184,1,0
530,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,12,144,36,0
531,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,12,36,0
532,VIEW, (reshaped) (permuted) (cont) (view),32,12,5184,1,0
533,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,12,144,36,0
534,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,12,36,1
535,MUL_MAT,node_535,144,144,12,36,312
536,RESHAPE,swin_layer_64x64.attn_mask (reshaped),144,144,1,36,1
537,REPEAT,node_537,144,144,12,36,1214
538,GET_ROWS,node_538,12,20736,1,1,73
539,RESHAPE, (reshaped),12,144,144,1,1
540,PERMUTE, (reshaped) (permuted),144,144,12,1,1
541,CPY, (reshaped) (permuted) (copy),144,144,12,1,21
542,ADD,node_542,144,144,12,36,137
543,SOFT_MAX,node_543,144,144,12,36,633
544,MUL_MAT,node_544,32,144,12,36,203
545,PERMUTE, (permuted),32,12,144,36,0
546,CONT, (permuted) (cont),32,12,144,36,102
547,RESHAPE, (permuted) (cont) (reshaped),384,144,36,1,1
548,MUL_MAT,node_548,384,144,36,1,147
549,CPY,bb.layers.1.blocks.0.attn.proj.bias (copy),384,1,1,1,7
550,ADD,bb.layers.1.blocks.0.attn,384,144,36,1,55
551,RESHAPE,bb.layers.1.blocks.0.attn (reshaped),4608,12,6,6,1
552,PERMUTE,bb.layers.1.blocks.0.attn (reshaped) (permuted),4608,6,12,6,0
553,CONT,bb.layers.1.blocks.0.attn (reshaped) (permuted) (cont),4608,6,12,6,57
554,RESHAPE,bb.layers.1.blocks.0.attn (reshaped) (permuted) (cont) (reshape,384,72,72,1,0
555,RESHAPE,bb.layers.1.blocks.0.attn (reshaped) (permuted) (cont) (reshape,384,72,72,1,0
556,VIEW,bb.layers.1.blocks.0.attn (reshaped) (permuted) (cont) (reshape,384,64,64,1,1
557,CONT,bb.layers.1.blocks.0.attn (reshaped) (permuted) (cont) (reshape,384,64,64,1,46
558,RESHAPE,bb.layers.1.blocks.0.attn (reshaped) (permuted) (cont) (reshape,384,4096,1,1,1
559,ADD,bb.layers.1.blocks.0.attn (reshaped) (permuted) (cont) (reshape,384,4096,1,1,63
560,NORM,node_560,384,4096,1,1,48
561,CPY,bb.layers.1.blocks.0.norm2.weight (copy),384,1,1,1,6
562,MUL,node_562,384,4096,1,1,46
563,CPY,bb.layers.1.blocks.0.norm2.bias (copy),384,1,1,1,6
564,ADD,bb.layers.1.blocks.0.norm2,384,4096,1,1,44
565,MUL_MAT,node_565,1536,4096,1,1,299
566,CPY,bb.layers.1.blocks.0.mlp.fc1.bias (copy),1536,1,1,1,6
567,ADD,node_567,1536,4096,1,1,158
568,UNARY, (view),1536,4096,1,1,159
569,MUL_MAT,node_569,384,4096,1,1,280
570,CPY,bb.layers.1.blocks.0.mlp.fc2.bias (copy),384,1,1,1,7
571,ADD,bb.layers.1.blocks.0.mlp,384,4096,1,1,44
572,ADD,bb.layers.1.blocks.0,384,4096,1,1,63
573,NORM,node_573,384,4096,1,1,52
574,CPY,bb.layers.1.blocks.1.norm1.weight (copy),384,1,1,1,7
575,MUL,node_575,384,4096,1,1,44
576,CPY,bb.layers.1.blocks.1.norm1.bias (copy),384,1,1,1,6
577,ADD,bb.layers.1.blocks.1.norm1,384,4096,1,1,44
578,RESHAPE,bb.layers.1.blocks.1.norm1 (reshaped),384,64,64,1,1
579,PAD,node_579,384,72,72,1,53
580,ROLL,node_580,384,72,72,1,103
581,RESHAPE, (reshaped),4608,6,12,6,1
582,PERMUTE, (reshaped) (permuted),4608,12,6,6,1
583,CONT, (reshaped) (permuted) (cont),4608,12,6,6,57
584,RESHAPE, (reshaped) (permuted) (cont) (reshaped),384,144,36,1,0
585,MUL_MAT,node_585,1152,144,36,1,314
586,CPY,bb.layers.1.blocks.1.attn.qkv.bias (copy),1152,1,1,1,7
587,ADD,node_587,1152,144,36,1,150
588,RESHAPE, (reshaped),32,12,3,5184,1
589,PERMUTE, (reshaped) (permuted),32,12,5184,3,1
590,CONT, (reshaped) (permuted) (cont),32,12,5184,3,286
591,VIEW, (reshaped) (permuted) (cont) (view),32,12,5184,1,1
592,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,12,144,36,1
593,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,12,36,1
594,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,12,36,55
595,VIEW, (reshaped) (permuted) (cont) (view),32,12,5184,1,1
596,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,12,144,36,1
597,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,12,36,1
598,VIEW, (reshaped) (permuted) (cont) (view),32,12,5184,1,1
599,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,12,144,36,1
600,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,12,36,0
601,MUL_MAT,node_601,144,144,12,36,275
602,RESHAPE,swin_layer_64x64.attn_mask (reshaped),144,144,1,36,1
603,REPEAT,node_603,144,144,12,36,1083
604,GET_ROWS,node_604,12,20736,1,1,73
605,RESHAPE, (reshaped),12,144,144,1,1
606,PERMUTE, (reshaped) (permuted),144,144,12,1,1
607,CPY, (reshaped) (permuted) (copy),144,144,12,1,21
608,ADD,node_608,144,144,12,36,136
609,SOFT_MAX,node_609,144,144,12,36,634
610,MUL_MAT,node_610,32,144,12,36,175
611,PERMUTE, (permuted),32,12,144,36,1
612,CONT, (permuted) (cont),32,12,144,36,103
613,RESHAPE, (permuted) (cont) (reshaped),384,144,36,1,1
614,MUL_MAT,node_614,384,144,36,1,146
615,CPY,bb.layers.1.blocks.1.attn.proj.bias (copy),384,1,1,1,6
616,ADD,bb.layers.1.blocks.1.attn,384,144,36,1,54
617,RESHAPE,bb.layers.1.blocks.1.attn (reshaped),4608,12,6,6,0
618,PERMUTE,bb.layers.1.blocks.1.attn (reshaped) (permuted),4608,6,12,6,0
619,CONT,bb.layers.1.blocks.1.attn (reshaped) (permuted) (cont),4608,6,12,6,57
620,RESHAPE,bb.layers.1.blocks.1.attn (reshaped) (permuted) (cont) (reshape,384,72,72,1,1
621,ROLL,node_621,384,72,72,1,103
622,RESHAPE, (reshaped),384,72,72,1,1
623,VIEW, (reshaped) (view),384,64,64,1,1
624,CONT, (reshaped) (view) (cont),384,64,64,1,46
625,RESHAPE, (reshaped) (view) (cont) (reshaped),384,4096,1,1,0
626,ADD, (reshaped) (view) (cont) (reshaped) (view),384,4096,1,1,63
627,NORM,node_627,384,4096,1,1,53
628,CPY,bb.layers.1.blocks.1.norm2.weight (copy),384,1,1,1,6
629,MUL,node_629,384,4096,1,1,46
630,CPY,bb.layers.1.blocks.1.norm2.bias (copy),384,1,1,1,7
631,ADD,bb.layers.1.blocks.1.norm2,384,4096,1,1,44
632,MUL_MAT,node_632,1536,4096,1,1,298
633,CPY,bb.layers.1.blocks.1.mlp.fc1.bias (copy),1536,1,1,1,7
634,ADD,node_634,1536,4096,1,1,157
635,UNARY, (view),1536,4096,1,1,159
636,MUL_MAT,node_636,384,4096,1,1,281
637,CPY,bb.layers.1.blocks.1.mlp.fc2.bias (copy),384,1,1,1,7
638,ADD,bb.layers.1.blocks.1.mlp,384,4096,1,1,44
639,ADD,bb.layers.1.blocks.1,384,4096,1,1,63
640,NORM,node_640,384,4096,1,1,52
641,CPY,bb.norm1.weight (copy),384,1,1,1,7
642,MUL,node_642,384,4096,1,1,45
643,CPY,bb.norm1.bias (copy),384,1,1,1,6
644,ADD,bb.norm1,384,4096,1,1,45
645,RESHAPE,bb.norm1 (reshaped),384,64,64,1,1
646,PERMUTE,bb.norm1 (reshaped) (permuted),64,64,384,1,1
647,UPSCALE,node_647,128,128,384,1,286
648,CONCAT,node_648,128,128,768,1,324
649,UPSCALE,node_649,32,32,768,1,93
650,CONCAT,node_650,32,32,1152,1,35
651,RESHAPE,bb.layers.1.blocks.1 (reshaped),384,128,128,1,0
652,VIEW,bb.layers.1.blocks.1 (reshaped) (view),384,64,64,1,0
653,VIEW,bb.layers.1.blocks.1 (reshaped) (view),384,64,64,1,0
654,CONCAT,node_654,768,64,64,1,84
655,VIEW,bb.layers.1.blocks.1 (reshaped) (view),384,64,64,1,0
656,CONCAT,node_656,1152,64,64,1,121
657,VIEW,bb.layers.1.blocks.1 (reshaped) (view),384,64,64,1,1
658,CONCAT,node_658,1536,64,64,1,159
659,RESHAPE, (reshaped),1536,4096,1,1,0
660,NORM,node_660,1536,4096,1,1,338
661,CPY,bb.layers.1.downsample.norm.weight (copy),1536,1,1,1,7
662,MUL,node_662,1536,4096,1,1,159
663,CPY,bb.layers.1.downsample.norm.bias (copy),1536,1,1,1,7
664,ADD,bb.layers.1.downsample.norm,1536,4096,1,1,158
665,MUL_MAT,bb.layers.1.downsample,768,4096,1,1,431
666,NORM,node_666,768,4096,1,1,108
667,CPY,bb.layers.2.blocks.0.norm1.weight (copy),768,1,1,1,7
668,MUL,node_668,768,4096,1,1,83
669,CPY,bb.layers.2.blocks.0.norm1.bias (copy),768,1,1,1,6
670,ADD,bb.layers.2.blocks.0.norm1,768,4096,1,1,82
671,RESHAPE,bb.layers.2.blocks.0.norm1 (reshaped),768,64,64,1,1
672,PAD,node_672,768,72,72,1,95
673,RESHAPE, (reshaped),9216,6,12,6,1
674,PERMUTE, (reshaped) (permuted),9216,12,6,6,1
675,CONT, (reshaped) (permuted) (cont),9216,12,6,6,107
676,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,36,1,0
677,MUL_MAT,node_677,2304,144,36,1,960
678,CPY,bb.layers.2.blocks.0.attn.qkv.bias (copy),2304,1,1,1,6
679,ADD,node_679,2304,144,36,1,292
680,RESHAPE, (reshaped),32,24,3,5184,0
681,PERMUTE, (reshaped) (permuted),32,24,5184,3,0
682,CONT, (reshaped) (permuted) (cont),32,24,5184,3,570
683,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,1
684,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,0
685,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,36,0
686,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,36,104
687,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,1
688,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,1
689,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,36,1
690,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,1
691,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,1
692,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,36,1
693,MUL_MAT,node_693,144,144,24,36,563
694,RESHAPE,swin_layer_64x64.attn_mask (reshaped),144,144,1,36,0
695,REPEAT,node_695,144,144,24,36,2274
696,GET_ROWS,node_696,24,20736,1,1,74
697,RESHAPE, (reshaped),24,144,144,1,0
698,PERMUTE, (reshaped) (permuted),144,144,24,1,0
699,CPY, (reshaped) (permuted) (copy),144,144,24,1,34
700,ADD,node_700,144,144,24,36,284
701,SOFT_MAX,node_701,144,144,24,36,1257
702,MUL_MAT,node_702,32,144,24,36,353
703,PERMUTE, (permuted),32,24,144,36,1
704,CONT, (permuted) (cont),32,24,144,36,195
705,RESHAPE, (permuted) (cont) (reshaped),768,144,36,1,1
706,MUL_MAT,node_706,768,144,36,1,355
707,CPY,bb.layers.2.blocks.0.attn.proj.bias (copy),768,1,1,1,7
708,ADD,bb.layers.2.blocks.0.attn,768,144,36,1,102
709,RESHAPE,bb.layers.2.blocks.0.attn (reshaped),9216,12,6,6,0
710,PERMUTE,bb.layers.2.blocks.0.attn (reshaped) (permuted),9216,6,12,6,0
711,CONT,bb.layers.2.blocks.0.attn (reshaped) (permuted) (cont),9216,6,12,6,105
712,RESHAPE,bb.layers.2.blocks.0.attn (reshaped) (permuted) (cont) (reshape,768,72,72,1,0
713,RESHAPE,bb.layers.2.blocks.0.attn (reshaped) (permuted) (cont) (reshape,768,72,72,1,0
714,VIEW,bb.layers.2.blocks.0.attn (reshaped) (permuted) (cont) (reshape,768,64,64,1,0
715,CONT,bb.layers.2.blocks.0.attn (reshaped) (permuted) (cont) (reshape,768,64,64,1,82
716,RESHAPE,bb.layers.2.blocks.0.attn (reshaped) (permuted) (cont) (reshape,768,4096,1,1,1
717,ADD,bb.layers.2.blocks.0.attn (reshaped) (permuted) (cont) (reshape,768,4096,1,1,119
718,NORM,node_718,768,4096,1,1,100
719,CPY,bb.layers.2.blocks.0.norm2.weight (copy),768,1,1,1,6
720,MUL,node_720,768,4096,1,1,83
721,CPY,bb.layers.2.blocks.0.norm2.bias (copy),768,1,1,1,6
722,ADD,bb.layers.2.blocks.0.norm2,768,4096,1,1,81
723,MUL_MAT,node_723,3072,4096,1,1,766
724,CPY,bb.layers.2.blocks.0.mlp.fc1.bias (copy),3072,1,1,1,7
725,ADD,node_725,3072,4096,1,1,309
726,UNARY, (view),3072,4096,1,1,310
727,MUL_MAT,node_727,768,4096,1,1,743
728,CPY,bb.layers.2.blocks.0.mlp.fc2.bias (copy),768,1,1,1,7
729,ADD,bb.layers.2.blocks.0.mlp,768,4096,1,1,82
730,ADD,bb.layers.2.blocks.0,768,4096,1,1,119
731,NORM,node_731,768,4096,1,1,104
732,CPY,bb.layers.2.blocks.1.norm1.weight (copy),768,1,1,1,6
733,MUL,node_733,768,4096,1,1,82
734,CPY,bb.layers.2.blocks.1.norm1.bias (copy),768,1,1,1,6
735,ADD,bb.layers.2.blocks.1.norm1,768,4096,1,1,82
736,RESHAPE,bb.layers.2.blocks.1.norm1 (reshaped),768,64,64,1,1
737,PAD,node_737,768,72,72,1,95
738,ROLL,node_738,768,72,72,1,197
739,RESHAPE, (reshaped),9216,6,12,6,0
740,PERMUTE, (reshaped) (permuted),9216,12,6,6,0
741,CONT, (reshaped) (permuted) (cont),9216,12,6,6,105
742,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,36,1,0
743,MUL_MAT,node_743,2304,144,36,1,962
744,CPY,bb.layers.2.blocks.1.attn.qkv.bias (copy),2304,1,1,1,6
745,ADD,node_745,2304,144,36,1,294
746,RESHAPE, (reshaped),32,24,3,5184,1
747,PERMUTE, (reshaped) (permuted),32,24,5184,3,1
748,CONT, (reshaped) (permuted) (cont),32,24,5184,3,569
749,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,0
750,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,0
751,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,36,0
752,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,36,103
753,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,0
754,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,0
755,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,36,0
756,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,0
757,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,0
758,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,36,1
759,MUL_MAT,node_759,144,144,24,36,534
760,RESHAPE,swin_layer_64x64.attn_mask (reshaped),144,144,1,36,1
761,REPEAT,node_761,144,144,24,36,2060
762,GET_ROWS,node_762,24,20736,1,1,74
763,RESHAPE, (reshaped),24,144,144,1,0
764,PERMUTE, (reshaped) (permuted),144,144,24,1,0
765,CPY, (reshaped) (permuted) (copy),144,144,24,1,34
766,ADD,node_766,144,144,24,36,277
767,SOFT_MAX,node_767,144,144,24,36,1257
768,MUL_MAT,node_768,32,144,24,36,330
769,PERMUTE, (permuted),32,24,144,36,1
770,CONT, (permuted) (cont),32,24,144,36,197
771,RESHAPE, (permuted) (cont) (reshaped),768,144,36,1,0
772,MUL_MAT,node_772,768,144,36,1,363
773,CPY,bb.layers.2.blocks.1.attn.proj.bias (copy),768,1,1,1,7
774,ADD,bb.layers.2.blocks.1.attn,768,144,36,1,106
775,RESHAPE,bb.layers.2.blocks.1.attn (reshaped),9216,12,6,6,0
776,PERMUTE,bb.layers.2.blocks.1.attn (reshaped) (permuted),9216,6,12,6,0
777,CONT,bb.layers.2.blocks.1.attn (reshaped) (permuted) (cont),9216,6,12,6,105
778,RESHAPE,bb.layers.2.blocks.1.attn (reshaped) (permuted) (cont) (reshape,768,72,72,1,1
779,ROLL,node_779,768,72,72,1,198
780,RESHAPE, (reshaped),768,72,72,1,1
781,VIEW, (reshaped) (view),768,64,64,1,0
782,CONT, (reshaped) (view) (cont),768,64,64,1,82
783,RESHAPE, (reshaped) (view) (cont) (reshaped),768,4096,1,1,1
784,ADD, (reshaped) (view) (cont) (reshaped) (view),768,4096,1,1,120
785,NORM,node_785,768,4096,1,1,106
786,CPY,bb.layers.2.blocks.1.norm2.weight (copy),768,1,1,1,7
787,MUL,node_787,768,4096,1,1,83
788,CPY,bb.layers.2.blocks.1.norm2.bias (copy),768,1,1,1,7
789,ADD,bb.layers.2.blocks.1.norm2,768,4096,1,1,82
790,MUL_MAT,node_790,3072,4096,1,1,767
791,CPY,bb.layers.2.blocks.1.mlp.fc1.bias (copy),3072,1,1,1,7
792,ADD,node_792,3072,4096,1,1,309
793,UNARY, (view),3072,4096,1,1,310
794,MUL_MAT,node_794,768,4096,1,1,747
795,CPY,bb.layers.2.blocks.1.mlp.fc2.bias (copy),768,1,1,1,6
796,ADD,bb.layers.2.blocks.1.mlp,768,4096,1,1,81
797,ADD,bb.layers.2.blocks.1,768,4096,1,1,119
798,NORM,node_798,768,4096,1,1,105
799,CPY,bb.layers.2.blocks.2.norm1.weight (copy),768,1,1,1,6
800,MUL,node_800,768,4096,1,1,81
801,CPY,bb.layers.2.blocks.2.norm1.bias (copy),768,1,1,1,6
802,ADD,bb.layers.2.blocks.2.norm1,768,4096,1,1,83
803,RESHAPE,bb.layers.2.blocks.2.norm1 (reshaped),768,64,64,1,0
804,PAD,node_804,768,72,72,1,95
805,RESHAPE, (reshaped),9216,6,12,6,1
806,PERMUTE, (reshaped) (permuted),9216,12,6,6,1
807,CONT, (reshaped) (permuted) (cont),9216,12,6,6,106
808,RESHAPE, (reshaped) (permuted) (cont) (reshaped),768,144,36,1,1
809,MUL_MAT,node_809,2304,144,36,1,981
810,CPY,bb.layers.2.blocks.2.attn.qkv.bias (copy),2304,1,1,1,6
811,ADD,node_811,2304,144,36,1,293
812,RESHAPE, (reshaped),32,24,3,5184,1
813,PERMUTE, (reshaped) (permuted),32,24,5184,3,1
814,CONT, (reshaped) (permuted) (cont),32,24,5184,3,570
815,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,1
816,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,1
817,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,24,36,0
818,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,24,36,103
819,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,1
820,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,1
821,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,36,1
822,VIEW, (reshaped) (permuted) (cont) (view),32,24,5184,1,0
823,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,24,144,36,0
824,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,24,36,0
825,MUL_MAT,node_825,144,144,24,36,536
826,RESHAPE,swin_layer_64x64.attn_mask (reshaped),144,144,1,36,1
827,REPEAT,node_827,144,144,24,36,1917
828,GET_ROWS,node_828,24,20736,1,1,74
829,RESHAPE, (reshaped),24,144,144,1,0
830,PERMUTE, (reshaped) (permuted),144,144,24,1,0
831,CPY, (reshaped) (permuted) (copy),144,144,24,1,33
